symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2024-07-01 08:55:00+00:00,211.23,211.23,211.14,211.14,3855.0,54.0,211.182811
AAPL,2024-07-01 08:57:00+00:00,211.15,211.15,211.04,211.11,7549.0,159.0,211.094345
AAPL,2024-07-01 08:59:00+00:00,211.13,211.13,211.09,211.09,1938.0,33.0,211.124264
AAPL,2024-07-01 09:00:00+00:00,211.09,211.09,211.01,211.01,8791.0,101.0,211.049781
AAPL,2024-07-01 09:01:00+00:00,211.09,211.09,211.0,211.0,1266.0,17.0,211.077772
AAPL,2024-07-01 09:03:00+00:00,211.0,211.0,210.98,210.98,1180.0,47.0,210.99708
AAPL,2024-07-01 09:07:00+00:00,210.8,210.8,210.8,210.8,770.0,42.0,210.8
AAPL,2024-07-01 09:10:00+00:00,210.68,210.68,210.63,210.63,836.0,39.0,210.647846
AAPL,2024-07-01 09:11:00+00:00,210.62,210.62,210.5,210.5,1693.0,344.0,210.532877
AAPL,2024-07-01 09:12:00+00:00,210.51,210.51,210.51,210.51,325.0,24.0,210.51
AAPL,2024-07-01 09:13:00+00:00,210.5,210.5,210.5,210.5,1029.0,38.0,210.5
AAPL,2024-07-01 09:15:00+00:00,210.56,210.56,210.56,210.56,905.0,31.0,210.56
AAPL,2024-07-01 09:16:00+00:00,210.71,210.74,210.71,210.74,3783.0,662.0,210.724879
AAPL,2024-07-01 09:18:00+00:00,210.99,210.99,210.99,210.99,556.0,23.0,210.99
AAPL,2024-07-01 09:19:00+00:00,210.99,210.99,210.99,210.99,516.0,17.0,210.99
AAPL,2024-07-01 09:27:00+00:00,210.9,210.9,210.87,210.87,926.0,39.0,210.891429
AAPL,2024-07-01 09:28:00+00:00,210.81,210.81,210.81,210.81,1451.0,27.0,210.81
AAPL,2024-07-01 09:29:00+00:00,210.81,210.81,210.8,210.81,1953.0,44.0,210.80689
AAPL,2024-07-01 09:30:00+00:00,210.71,210.71,210.63,210.63,2523.0,51.0,210.648847
AAPL,2024-07-01 09:35:00+00:00,210.82,210.82,210.82,210.82,507.0,5.0,210.82
AAPL,2024-07-01 09:36:00+00:00,210.95,210.99,210.95,210.99,2042.0,20.0,210.981636
AAPL,2024-07-01 09:38:00+00:00,211.07,211.07,211.07,211.07,225.0,12.0,211.07
AAPL,2024-07-01 09:43:00+00:00,211.39,211.39,211.39,211.39,1720.0,52.0,211.39
AAPL,2024-07-01 09:47:00+00:00,211.02,211.02,210.99,210.99,1939.0,48.0,211.003804
AAPL,2024-07-01 09:52:00+00:00,211.0,211.0,210.99,210.99,1417.0,49.0,210.996667
AAPL,2024-07-01 10:00:00+00:00,211.19,211.19,211.19,211.19,1535.0,32.0,211.19
AAPL,2024-07-01 10:04:00+00:00,211.27,211.27,211.27,211.27,1426.0,20.0,211.27
AAPL,2024-07-01 10:06:00+00:00,211.34,211.34,211.34,211.34,401.0,21.0,211.34
AAPL,2024-07-01 10:07:00+00:00,211.4,211.4,211.4,211.4,133.0,5.0,211.4
AAPL,2024-07-01 10:09:00+00:00,211.4,211.5,211.4,211.5,1186.0,41.0,211.452413
AAPL,2024-07-01 10:10:00+00:00,211.51,211.51,211.51,211.51,167.0,11.0,211.51
AAPL,2024-07-01 10:17:00+00:00,211.4,211.4,211.4,211.4,320.0,9.0,211.4
AAPL,2024-07-01 10:24:00+00:00,211.3,211.3,211.3,211.3,616.0,21.0,211.3
AAPL,2024-07-01 10:31:00+00:00,211.3,211.3,211.3,211.3,270.0,7.0,211.3
AAPL,2024-07-01 10:35:00+00:00,211.3,211.3,211.3,211.3,137.0,4.0,211.3
AAPL,2024-07-01 10:42:00+00:00,211.3,211.3,211.3,211.3,826.0,42.0,211.3
AAPL,2024-07-01 10:47:00+00:00,211.37,211.37,211.3,211.3,850.0,13.0,211.320774
AAPL,2024-07-01 10:55:00+00:00,211.25,211.25,211.25,211.25,557.0,18.0,211.25
AAPL,2024-07-01 10:57:00+00:00,211.2,211.2,211.2,211.2,479.0,10.0,211.2
AAPL,2024-07-01 10:59:00+00:00,211.15,211.15,211.15,211.15,910.0,32.0,211.15
AAPL,2024-07-01 11:00:00+00:00,211.14,211.14,211.14,211.14,1929.0,84.0,211.14
AAPL,2024-07-01 11:01:00+00:00,211.3,211.3,211.3,211.3,469.0,12.0,211.3
AAPL,2024-07-01 11:02:00+00:00,211.33,211.35,211.33,211.35,1154.0,29.0,211.337833
AAPL,2024-07-01 11:04:00+00:00,211.27,211.27,211.27,211.27,1058.0,23.0,211.27
AAPL,2024-07-01 11:07:00+00:00,211.34,211.34,211.32,211.32,977.0,12.0,211.33681
AAPL,2024-07-01 11:08:00+00:00,211.32,211.32,211.26,211.26,4192.0,65.0,211.304775
AAPL,2024-07-01 11:10:00+00:00,211.25,211.25,211.25,211.25,1062.0,23.0,211.25
AAPL,2024-07-01 11:11:00+00:00,211.28,211.28,211.28,211.28,702.0,18.0,211.28
AAPL,2024-07-01 11:13:00+00:00,211.31,211.31,211.31,211.31,590.0,17.0,211.31
AAPL,2024-07-01 11:14:00+00:00,211.32,211.32,211.32,211.32,2539.0,32.0,211.32
AAPL,2024-07-01 11:16:00+00:00,211.35,211.35,211.35,211.35,869.0,30.0,211.35
AAPL,2024-07-01 11:17:00+00:00,211.36,211.38,211.36,211.38,2561.0,67.0,211.373548
AAPL,2024-07-01 11:18:00+00:00,211.45,211.45,211.45,211.45,1333.0,34.0,211.45
AAPL,2024-07-01 11:22:00+00:00,211.39,211.39,211.39,211.39,794.0,20.0,211.39
AAPL,2024-07-01 11:26:00+00:00,211.42,211.42,211.42,211.42,1094.0,22.0,211.42
AAPL,2024-07-01 11:27:00+00:00,211.45,211.45,211.45,211.45,1668.0,38.0,211.45
AAPL,2024-07-01 11:28:00+00:00,211.48,211.5,211.48,211.5,2754.0,42.0,211.486104
AAPL,2024-07-01 11:29:00+00:00,211.5,211.5,211.5,211.5,3255.0,39.0,211.5
AAPL,2024-07-01 11:30:00+00:00,211.5,211.5,211.36,211.36,4274.0,73.0,211.479983
AAPL,2024-07-01 11:39:00+00:00,211.54,211.6,211.54,211.6,3691.0,64.0,211.552857
AAPL,2024-07-01 11:40:00+00:00,211.62,211.62,211.62,211.62,5566.0,58.0,211.62
AAPL,2024-07-01 11:42:00+00:00,211.65,211.65,211.62,211.62,2423.0,41.0,211.621767
AAPL,2024-07-01 11:43:00+00:00,211.57,211.57,211.57,211.57,1121.0,26.0,211.57
AAPL,2024-07-01 11:44:00+00:00,211.64,211.64,211.64,211.64,1030.0,29.0,211.64
AAPL,2024-07-01 11:45:00+00:00,211.64,211.64,211.64,211.64,365.0,14.0,211.64
AAPL,2024-07-01 11:46:00+00:00,211.6,211.64,211.6,211.64,2916.0,53.0,211.610569
AAPL,2024-07-01 11:47:00+00:00,211.6,211.6,211.6,211.6,1338.0,20.0,211.6
AAPL,2024-07-01 11:48:00+00:00,211.63,211.63,211.6,211.6,1955.0,22.0,211.612478
AAPL,2024-07-01 11:50:00+00:00,211.6,211.6,211.6,211.6,317.0,9.0,211.6
AAPL,2024-07-01 11:51:00+00:00,211.57,211.57,211.57,211.57,1482.0,39.0,211.57
AAPL,2024-07-01 11:53:00+00:00,211.65,211.66,211.65,211.66,1197.0,46.0,211.653092
AAPL,2024-07-01 11:58:00+00:00,211.65,211.65,211.65,211.65,583.0,34.0,211.65
AAPL,2024-07-01 12:00:00+00:00,211.32,211.69,211.1545,211.5546,48654.0,917.0,211.445495
AAPL,2024-07-01 12:01:00+00:00,211.51,212.0,211.51,212.0,4376.0,469.0,211.77963
AAPL,2024-07-01 12:02:00+00:00,211.84,212.2,211.51,211.86,13547.0,1021.0,211.7567
AAPL,2024-07-01 12:03:00+00:00,211.84,212.12,211.63,211.63,2441.0,163.0,211.828277
AAPL,2024-07-01 12:04:00+00:00,211.64,211.64,211.64,211.64,400.0,32.0,211.64
AAPL,2024-07-01 12:05:00+00:00,211.64,211.66,211.64,211.66,1602.0,31.0,211.65547
AAPL,2024-07-01 12:06:00+00:00,211.66,211.71,211.66,211.71,9293.0,63.0,211.705637
AAPL,2024-07-01 12:09:00+00:00,211.71,211.71,210.62,210.62,27042.0,72.0,210.652955
AAPL,2024-07-01 12:10:00+00:00,211.6,211.6,211.49,211.49,3936.0,90.0,211.543359
AAPL,2024-07-01 12:11:00+00:00,211.47,211.47,211.45,211.45,1339.0,58.0,211.45317
AAPL,2024-07-01 12:12:00+00:00,211.44,211.44,211.44,211.44,432.0,30.0,211.44
AAPL,2024-07-01 12:13:00+00:00,211.44,211.44,211.44,211.44,453.0,34.0,211.44
AAPL,2024-07-01 12:15:00+00:00,211.45,211.45,211.45,211.45,678.0,31.0,211.45
AAPL,2024-07-01 12:16:00+00:00,211.42,211.45,211.42,211.45,1037.0,51.0,211.426024
AAPL,2024-07-01 12:17:00+00:00,211.4499,211.45,210.62,211.42,4710.0,25.0,210.710469
AAPL,2024-07-01 12:18:00+00:00,211.45,211.46,211.42,211.42,3232.0,62.0,211.445824
AAPL,2024-07-01 12:19:00+00:00,211.45,211.46,211.45,211.46,623.0,34.0,211.455
AAPL,2024-07-01 12:20:00+00:00,211.46,211.46,211.46,211.46,967.0,38.0,211.46
AAPL,2024-07-01 12:21:00+00:00,211.46,211.46,211.3898,211.3898,2815.0,108.0,211.420762
AAPL,2024-07-01 12:22:00+00:00,211.39,211.39,211.39,211.39,1042.0,44.0,211.39
AAPL,2024-07-01 12:23:00+00:00,211.42,211.42,211.42,211.42,965.0,45.0,211.42
AAPL,2024-07-01 12:24:00+00:00,211.4,211.4,211.4,211.4,528.0,23.0,211.4
AAPL,2024-07-01 12:25:00+00:00,211.46,211.46,211.4,211.42,1214.0,48.0,211.425745
AAPL,2024-07-01 12:26:00+00:00,211.41,211.41,211.41,211.41,293.0,19.0,211.41
AAPL,2024-07-01 12:27:00+00:00,211.4,211.46,211.39,211.39,2068.0,48.0,211.432866
AAPL,2024-07-01 12:28:00+00:00,211.36,211.45,211.3,211.45,5231.0,111.0,211.362981
AAPL,2024-07-01 12:29:00+00:00,211.3,211.3999,211.3,211.3999,2637.0,30.0,211.304205
AAPL,2024-07-01 12:30:00+00:00,211.4,211.4,211.36,211.36,440.0,27.0,211.373333
AAPL,2024-07-01 12:31:00+00:00,211.36,211.36,211.34,211.34,1355.0,45.0,211.35449
AAPL,2024-07-01 12:32:00+00:00,211.3,211.3,211.3,211.3,490.0,31.0,211.3
AAPL,2024-07-01 12:34:00+00:00,211.36,211.36,211.34,211.34,1491.0,41.0,211.352491
AAPL,2024-07-01 12:35:00+00:00,211.36,211.36,211.36,211.36,481.0,50.0,211.36
AAPL,2024-07-01 12:38:00+00:00,211.34,211.34,211.34,211.34,751.0,60.0,211.34
AAPL,2024-07-01 12:40:00+00:00,211.3,211.3842,211.3,211.35,1359.0,46.0,211.359
AAPL,2024-07-01 12:41:00+00:00,211.35,211.35,211.3,211.3,1520.0,65.0,211.323012
AAPL,2024-07-01 12:42:00+00:00,211.26,211.29,211.25,211.25,3176.0,104.0,211.257576
AAPL,2024-07-01 12:43:00+00:00,211.3,211.32,211.29,211.3,2488.0,72.0,211.294653
AAPL,2024-07-01 12:44:00+00:00,211.301,211.301,211.3,211.3,1197.0,39.0,211.300411
AAPL,2024-07-01 12:45:00+00:00,211.3,211.3,211.2758,211.2758,1321.0,49.0,211.292168
AAPL,2024-07-01 12:46:00+00:00,211.335,211.36,211.335,211.36,2252.0,66.0,211.353687
AAPL,2024-07-01 12:47:00+00:00,211.3987,211.3987,211.3987,211.3987,1438.0,50.0,211.3987
AAPL,2024-07-01 12:49:00+00:00,211.4,211.4,211.3,211.3,1130.0,38.0,211.374457
AAPL,2024-07-01 12:50:00+00:00,211.31,211.31,211.31,211.31,571.0,40.0,211.31
AAPL,2024-07-01 12:51:00+00:00,211.3,211.3,211.3,211.3,3004.0,103.0,211.3
AAPL,2024-07-01 12:53:00+00:00,211.35,211.35,211.35,211.35,627.0,39.0,211.35
AAPL,2024-07-01 12:54:00+00:00,211.3108,211.4,211.3108,211.3988,3140.0,70.0,211.350923
AAPL,2024-07-01 12:56:00+00:00,211.4,211.4,211.38,211.38,22345.0,37.0,211.397806
AAPL,2024-07-01 12:57:00+00:00,211.42,211.47,211.42,211.47,1757.0,64.0,211.456195
AAPL,2024-07-01 12:58:00+00:00,211.5,211.518,211.45,211.48,8855.0,80.0,211.495745
AAPL,2024-07-01 12:59:00+00:00,211.5,211.5,211.45,211.45,1371.0,51.0,211.494541
AAPL,2024-07-01 13:00:00+00:00,211.51,211.56,211.51,211.56,4692.0,52.0,211.520928
AAPL,2024-07-01 13:01:00+00:00,211.58,211.7464,211.56,211.7464,4653.0,78.0,211.635695
AAPL,2024-07-01 13:02:00+00:00,211.68,211.73,211.68,211.7,4527.0,70.0,211.71032
AAPL,2024-07-01 13:03:00+00:00,211.7,211.7499,211.7,211.7058,3559.0,71.0,211.729814
AAPL,2024-07-01 13:04:00+00:00,211.7,211.7,211.7,211.7,2520.0,84.0,211.7
AAPL,2024-07-01 13:05:00+00:00,211.7,211.7,211.56,211.58,4497.0,102.0,211.641133
AAPL,2024-07-01 13:06:00+00:00,211.54,211.54,211.53,211.53,5598.0,71.0,211.530226
AAPL,2024-07-01 13:07:00+00:00,211.56,211.57,211.52,211.55,3323.0,100.0,211.546139
AAPL,2024-07-01 13:08:00+00:00,211.56,211.61,211.45,211.6,6606.0,120.0,211.567757
AAPL,2024-07-01 13:09:00+00:00,211.6733,211.6774,211.6733,211.6774,912.0,45.0,211.67574
AAPL,2024-07-01 13:10:00+00:00,211.56,211.56,211.5001,211.5001,1067.0,49.0,211.540954
AAPL,2024-07-01 13:11:00+00:00,211.51,211.51,211.51,211.51,738.0,36.0,211.51
AAPL,2024-07-01 13:12:00+00:00,211.5648,211.6,211.5648,211.59,1779.0,51.0,211.592549
AAPL,2024-07-01 13:13:00+00:00,211.59,211.6,211.59,211.6,1607.0,55.0,211.590861
AAPL,2024-07-01 13:14:00+00:00,211.6,211.6,211.6,211.6,507.0,38.0,211.6
AAPL,2024-07-01 13:15:00+00:00,211.51,211.51,211.46,211.46,2536.0,128.0,211.493333
AAPL,2024-07-01 13:16:00+00:00,211.47,211.47,211.44,211.44,918.0,42.0,211.452024
AAPL,2024-07-01 13:17:00+00:00,211.4,211.4,211.4,211.4,1549.0,32.0,211.4
AAPL,2024-07-01 13:18:00+00:00,211.5,211.51,211.46,211.46,2296.0,96.0,211.498129
AAPL,2024-07-01 13:19:00+00:00,211.63,211.63,211.54,211.59,1393.0,50.0,211.595311
AAPL,2024-07-01 13:20:00+00:00,211.58,211.58,211.55,211.55,689.0,35.0,211.558357
AAPL,2024-07-01 13:21:00+00:00,211.58,211.75,211.58,211.75,6304.0,136.0,211.730636
AAPL,2024-07-01 13:22:00+00:00,211.7,211.74,211.7,211.7,2400.0,57.0,211.716016
AAPL,2024-07-01 13:23:00+00:00,211.73,211.75,211.7056,211.75,2354.0,72.0,211.741919
AAPL,2024-07-01 13:24:00+00:00,211.79,211.82,211.79,211.81,4400.0,134.0,211.810577
AAPL,2024-07-01 13:25:00+00:00,211.84,212.2,211.83,212.16,18226.0,339.0,211.986808
AAPL,2024-07-01 13:26:00+00:00,212.1,212.25,212.0,212.25,21376.0,339.0,212.175888
AAPL,2024-07-01 13:27:00+00:00,212.24,212.24,211.8,211.99,21084.0,284.0,212.085875
AAPL,2024-07-01 13:28:00+00:00,211.99,212.07,211.99,212.01,6574.0,107.0,212.015641
AAPL,2024-07-01 13:29:00+00:00,212.01,212.2,212.0,212.02,22699.0,247.0,212.097151
AAPL,2024-07-01 13:30:00+00:00,212.09,212.52,211.92,212.43,1305493.0,16733.0,212.06699
AAPL,2024-07-01 13:31:00+00:00,212.44,213.0851,212.33,212.97,585361.0,6208.0,212.754393
AAPL,2024-07-01 13:32:00+00:00,213.02,213.07,212.61,212.94,266195.0,3234.0,212.909249
AAPL,2024-07-01 13:33:00+00:00,212.92,213.26,212.55,213.175,311745.0,2999.0,212.911705
AAPL,2024-07-01 13:34:00+00:00,213.19,213.48,213.08,213.34,289703.0,3107.0,213.305031
AAPL,2024-07-01 13:35:00+00:00,213.325,213.6945,213.31,213.65,319931.0,2967.0,213.477876
AAPL,2024-07-01 13:36:00+00:00,213.64,214.04,213.64,213.886,358294.0,3844.0,213.905635
AAPL,2024-07-01 13:37:00+00:00,213.875,213.98,213.145,213.26,293538.0,3182.0,213.521805
AAPL,2024-07-01 13:38:00+00:00,213.26,213.81,213.2201,213.5701,235769.0,2620.0,213.525208
AAPL,2024-07-01 13:39:00+00:00,213.5701,213.6,213.185,213.33,191667.0,2416.0,213.41412
AAPL,2024-07-01 13:40:00+00:00,213.32,213.32,212.93,213.1278,283130.0,3330.0,213.083836
AAPL,2024-07-01 13:41:00+00:00,213.1573,213.46,212.99,213.215,163662.0,2167.0,213.269882
AAPL,2024-07-01 13:42:00+00:00,213.215,213.61,213.14,213.61,126824.0,1786.0,213.330216
AAPL,2024-07-01 13:43:00+00:00,213.62,213.8,213.57,213.725,178157.0,1843.0,213.707589
AAPL,2024-07-01 13:44:00+00:00,213.72,213.85,213.37,213.52,267632.0,3371.0,213.551631
AAPL,2024-07-01 13:45:00+00:00,213.5199,213.64,212.99,213.0,281240.0,3227.0,213.316502
AAPL,2024-07-01 13:46:00+00:00,213.01,213.14,212.87,213.0,271766.0,2738.0,213.004724
AAPL,2024-07-01 13:47:00+00:00,212.98,213.04,212.67,212.7,176500.0,2312.0,212.820348
AAPL,2024-07-01 13:48:00+00:00,212.715,213.05,212.6,212.945,244732.0,2472.0,212.872242
AAPL,2024-07-01 13:49:00+00:00,212.99,212.99,212.41,212.445,170553.0,2180.0,212.674069
AAPL,2024-07-01 13:50:00+00:00,212.42,212.64,212.34,212.58,181515.0,2118.0,212.467748
AAPL,2024-07-01 13:51:00+00:00,212.57,212.59,212.28,212.3799,134806.0,1860.0,212.40505
AAPL,2024-07-01 13:52:00+00:00,212.38,212.79,212.375,212.65,234723.0,2519.0,212.589773
AAPL,2024-07-01 13:53:00+00:00,212.6599,212.74,212.48,212.56,186733.0,2171.0,212.595551
AAPL,2024-07-01 13:54:00+00:00,212.56,212.99,212.515,212.78,203339.0,2658.0,212.797251
AAPL,2024-07-01 13:55:00+00:00,212.8,212.83,212.605,212.78,92211.0,1304.0,212.699247
AAPL,2024-07-01 13:56:00+00:00,212.77,212.94,212.72,212.924,120599.0,1530.0,212.828358
AAPL,2024-07-01 13:57:00+00:00,212.92,213.02,212.8505,212.8505,135993.0,1818.0,212.942939
AAPL,2024-07-01 13:58:00+00:00,212.86,213.2,212.85,213.155,128824.0,1731.0,213.050496
AAPL,2024-07-01 13:59:00+00:00,213.1626,213.18,213.02,213.15,81954.0,1186.0,213.129665
AAPL,2024-07-01 14:00:00+00:00,213.15,213.4,213.15,213.34,256741.0,3365.0,213.300716
AAPL,2024-07-01 14:01:00+00:00,213.31,213.31,213.14,213.295,115763.0,1798.0,213.229457
AAPL,2024-07-01 14:02:00+00:00,213.296,213.47,213.22,213.375,147854.0,2039.0,213.356974
AAPL,2024-07-01 14:03:00+00:00,213.38,213.45,213.29,213.345,87437.0,1474.0,213.389856
AAPL,2024-07-01 14:04:00+00:00,213.34,213.48,213.18,213.2,122460.0,1453.0,213.381724
AAPL,2024-07-01 14:05:00+00:00,213.21,213.73,213.18,213.63,201540.0,2834.0,213.473919
AAPL,2024-07-01 14:06:00+00:00,213.62,213.76,213.36,213.38,150104.0,2314.0,213.605069
AAPL,2024-07-01 14:07:00+00:00,213.38,213.77,213.3,213.75,283638.0,2121.0,213.54778
AAPL,2024-07-01 14:08:00+00:00,213.73,213.88,213.57,213.58,177036.0,2198.0,213.767475
AAPL,2024-07-01 14:09:00+00:00,213.58,213.6193,213.285,213.56,114458.0,1799.0,213.431328
AAPL,2024-07-01 14:10:00+00:00,213.56,213.82,213.49,213.5,169840.0,2316.0,213.657697
AAPL,2024-07-01 14:11:00+00:00,213.5,213.52,213.18,213.18,110614.0,1649.0,213.373101
AAPL,2024-07-01 14:12:00+00:00,213.175,213.2,212.83,212.89,156678.0,2343.0,212.976583
AAPL,2024-07-01 14:13:00+00:00,212.905,213.18,212.87,212.9001,116405.0,1730.0,213.035035
AAPL,2024-07-01 14:14:00+00:00,212.9,213.08,212.85,212.94,104280.0,1565.0,212.967088
AAPL,2024-07-01 14:15:00+00:00,212.93,213.15,212.78,213.05,145404.0,2079.0,212.973491
AAPL,2024-07-01 14:16:00+00:00,213.065,213.61,213.04,213.59,177799.0,2283.0,213.391713
AAPL,2024-07-01 14:17:00+00:00,213.58,213.86,213.58,213.85,149566.0,1963.0,213.718865
AAPL,2024-07-01 14:18:00+00:00,213.85,214.1,213.8015,214.02,383181.0,3410.0,213.96084
AAPL,2024-07-01 14:19:00+00:00,214.0133,214.43,213.94,214.4099,312492.0,3129.0,214.238139
AAPL,2024-07-01 14:20:00+00:00,214.4,214.8,214.39,214.72,388114.0,3653.0,214.634928
AAPL,2024-07-01 14:21:00+00:00,214.715,214.86,214.5882,214.8499,262736.0,3015.0,214.739492
AAPL,2024-07-01 14:22:00+00:00,214.85,215.21,214.85,215.08,578369.0,5605.0,215.033662
AAPL,2024-07-01 14:23:00+00:00,215.08,215.49,215.03,215.21,335776.0,3034.0,215.265967
AAPL,2024-07-01 14:24:00+00:00,215.2199,215.39,215.05,215.1401,260562.0,2739.0,215.213975
AAPL,2024-07-01 14:25:00+00:00,215.145,215.32,215.1,215.2,175058.0,2052.0,215.234988
AAPL,2024-07-01 14:26:00+00:00,215.1901,215.215,214.87,214.98,191001.0,2245.0,214.962295
AAPL,2024-07-01 14:27:00+00:00,214.98,215.2,214.8836,215.18,146043.0,1840.0,215.046386
AAPL,2024-07-01 14:28:00+00:00,215.185,215.59,215.18,215.43,402138.0,3516.0,215.410085
AAPL,2024-07-01 14:29:00+00:00,215.4352,215.54,215.185,215.23,233121.0,2431.0,215.385113
AAPL,2024-07-01 14:30:00+00:00,215.22,215.34,214.93,215.06,157680.0,2009.0,215.110783
AAPL,2024-07-01 14:31:00+00:00,215.07,215.0799,214.81,215.0399,149151.0,1797.0,214.946078
AAPL,2024-07-01 14:32:00+00:00,215.03,215.18,214.89,214.935,120775.0,1786.0,215.026847
AAPL,2024-07-01 14:33:00+00:00,214.95,215.05,214.82,214.985,161480.0,1738.0,214.93921
AAPL,2024-07-01 14:34:00+00:00,215.01,215.01,214.78,214.79,87917.0,1283.0,214.871698
AAPL,2024-07-01 14:35:00+00:00,214.79,214.94,214.69,214.8897,175806.0,1782.0,214.84258
AAPL,2024-07-01 14:36:00+00:00,214.88,214.92,214.77,214.7973,168736.0,1710.0,214.857986
AAPL,2024-07-01 14:37:00+00:00,214.785,214.81,214.45,214.48,152186.0,1783.0,214.6106
AAPL,2024-07-01 14:38:00+00:00,214.4608,214.52,214.2,214.3,139785.0,1805.0,214.355579
AAPL,2024-07-01 14:39:00+00:00,214.3099,214.44,214.22,214.335,160217.0,1799.0,214.313087
AAPL,2024-07-01 14:40:00+00:00,214.345,214.345,214.13,214.215,120853.0,1897.0,214.233752
AAPL,2024-07-01 14:41:00+00:00,214.2196,214.36,214.1,214.11,97132.0,3983.0,214.223482
AAPL,2024-07-01 14:42:00+00:00,214.1,214.3907,214.09,214.33,125758.0,4091.0,214.25243
AAPL,2024-07-01 14:43:00+00:00,214.33,214.5299,214.18,214.185,167073.0,3822.0,214.387189
AAPL,2024-07-01 14:44:00+00:00,214.16,214.575,214.1504,214.575,174880.0,3551.0,214.372734
AAPL,2024-07-01 14:45:00+00:00,214.58,214.58,214.34,214.427,69346.0,2516.0,214.459223
AAPL,2024-07-01 14:46:00+00:00,214.42,214.7,214.4,214.555,113175.0,2936.0,214.57529
AAPL,2024-07-01 14:47:00+00:00,214.55,214.85,214.51,214.82,146606.0,3505.0,214.712393
AAPL,2024-07-01 14:48:00+00:00,214.83,215.11,214.83,215.09,218603.0,5207.0,214.986007
AAPL,2024-07-01 14:49:00+00:00,215.09,215.09,214.91,214.96,149342.0,4856.0,214.958937
AAPL,2024-07-01 14:50:00+00:00,214.98,215.37,214.96,215.31,189811.0,5045.0,215.162899
AAPL,2024-07-01 14:51:00+00:00,215.3,215.34,215.13,215.17,141297.0,4598.0,215.249253
AAPL,2024-07-01 14:52:00+00:00,215.18,215.2599,214.99,215.03,120691.0,4384.0,215.052966
AAPL,2024-07-01 14:53:00+00:00,215.03,215.07,214.57,214.74,156991.0,4368.0,214.775217
AAPL,2024-07-01 14:54:00+00:00,214.745,214.89,214.67,214.705,145818.0,4150.0,214.75431
AAPL,2024-07-01 14:55:00+00:00,214.705,214.99,214.68,214.99,105496.0,3486.0,214.809901
AAPL,2024-07-01 14:56:00+00:00,214.9901,215.19,214.965,214.975,157814.0,3396.0,215.055571
AAPL,2024-07-01 14:57:00+00:00,215.0099,215.14,214.92,215.11,124607.0,3120.0,215.0435
AAPL,2024-07-01 14:58:00+00:00,215.12,215.3,215.12,215.21,139984.0,3581.0,215.214244
AAPL,2024-07-01 14:59:00+00:00,215.21,215.3724,215.14,215.36,130452.0,3326.0,215.283305
AAPL,2024-07-01 15:00:00+00:00,215.36,215.43,215.23,215.34,199593.0,4394.0,215.339057
AAPL,2024-07-01 15:01:00+00:00,215.33,215.3999,214.98,215.055,119871.0,3360.0,215.102961
AAPL,2024-07-01 15:02:00+00:00,215.07,215.24,214.99,215.01,116997.0,3213.0,215.103194
AAPL,2024-07-01 15:03:00+00:00,215.0098,215.28,214.99,215.2748,105307.0,3159.0,215.101474
AAPL,2024-07-01 15:04:00+00:00,215.2799,215.56,215.2,215.21,217237.0,4016.0,215.406178
AAPL,2024-07-01 15:05:00+00:00,215.19,215.255,214.87,214.8936,170491.0,3629.0,215.057597
AAPL,2024-07-01 15:06:00+00:00,214.885,214.91,214.47,214.6,146991.0,3434.0,214.666708
AAPL,2024-07-01 15:07:00+00:00,214.59,214.77,214.5286,214.725,125660.0,2776.0,214.679634
AAPL,2024-07-01 15:08:00+00:00,214.7299,215.075,214.7201,214.915,153323.0,3010.0,214.90718
AAPL,2024-07-01 15:09:00+00:00,214.92,214.92,214.62,214.739,94876.0,2120.0,214.730951
AAPL,2024-07-01 15:10:00+00:00,214.72,214.96,214.71,214.8364,63887.0,2312.0,214.810364
AAPL,2024-07-01 15:11:00+00:00,214.84,215.165,214.84,215.05,107867.0,2376.0,214.988509
AAPL,2024-07-01 15:12:00+00:00,215.055,215.17,214.94,215.04,103515.0,2838.0,215.03599
AAPL,2024-07-01 15:13:00+00:00,215.03,215.2,215.01,215.195,180957.0,3117.0,215.085768
AAPL,2024-07-01 15:14:00+00:00,215.1932,215.41,215.1701,215.33,226455.0,4335.0,215.314266
AAPL,2024-07-01 15:15:00+00:00,215.3347,215.37,215.18,215.35,107810.0,2748.0,215.286622
AAPL,2024-07-01 15:16:00+00:00,215.33,215.34,215.25,215.27,77191.0,2382.0,215.294291
AAPL,2024-07-01 15:17:00+00:00,215.27,215.28,215.12,215.16,57415.0,2482.0,215.209334
AAPL,2024-07-01 15:18:00+00:00,215.15,215.17,215.005,215.0896,88146.0,2436.0,215.062583
AAPL,2024-07-01 15:19:00+00:00,215.05,215.14,214.95,215.0399,97449.0,2585.0,215.049227
AAPL,2024-07-01 15:20:00+00:00,215.035,215.09,214.805,214.805,76099.0,2594.0,214.95709
AAPL,2024-07-01 15:21:00+00:00,214.805,214.82,214.66,214.775,86432.0,3230.0,214.745576
AAPL,2024-07-01 15:22:00+00:00,214.7872,214.7872,214.505,214.51,98257.0,3905.0,214.603502
AAPL,2024-07-01 15:23:00+00:00,214.5,214.51,214.34,214.47,103069.0,3625.0,214.419163
